151,2522,2602,2612,3150,3329,3300,3459,3499,3479,3728,3728,3489,3948,3908,3948,2129,2362,2382,2681,2642,2642,2572,2512,2542,2422,2542,2332,1698,1800,1624
161,2542,2642,2632,3210,3329,3349,3479,3519,3499,3778,3778,3529,3948,3928,3997,2135,2382,2382,2711,2671,2681,2572,2532,2562,2472,2542,2362,1723,1819,1570
171,2572,2652,2691,3210,3379,3339,3509,3579,3519,3748,3748,3519,3997,3968,3988,2160,2382,2392,2721,2691,2711,2592,2522,2532,2422,2552,2362,1694,1790,1586
181,2572,2711,2711,3240,3389,3379,3529,3579,3569,3798,3798,3549,3997,3978,4027,2170,2402,2412,2741,2701,2701,2602,2532,2572,2462,2522,2382,1701,1813,1599
191,2612,2721,2711,3270,3419,3399,3519,3599,3589,3848,3848,3579,4007,4017,4067,2196,2422,2422,2791,2691,2741,2592,2582,2582,2432,2552,2392,1707,1800,1608
201,2642,2701,2741,3310,3459,3439,3599,3629,3629,3858,3858,3629,4067,3997,4067,2180,2442,2432,2771,2721,2721,2622,2592,2562,2472,2522,2382,1717,1803,1576
211,2661,2761,2761,3349,3489,3489,3619,3678,3658,3848,3848,3629,4067,4017,4077,2199,2462,2452,2791,2741,2731,2622,2592,2602,2462,2552,2372,1707,1806,1618
221,2701,2801,2761,3349,3499,3519,3619,3698,3678,3858,3858,3649,4067,4037,4117,2208,2472,2472,2781,2731,2771,2602,2602,2572,2492,2552,2372,1714,1813,1573
231,2741,2831,2821,3379,3529,3529,3649,3688,3678,3938,3938,3658,4067,4087,4127,2234,2472,2492,2831,2741,2801,2642,2572,2632,2442,2542,2412,1685,1832,1596
241,2751,2791,2871,3409,3579,3539,3688,3718,3708,3968,3968,3688,4107,4087,4117,2240,2502,2492,2831,2781,2791,2652,2592,2592,2472,2532,2402,1685,1800,1586
251,2771,2831,2871,3419,3579,3609,3678,3748,3748,3948,3948,3728,4097,4107,4157,2256,2522,2502,2821,2751,2831,2681,2612,2632,2442,2592,2392,1691,1809,1580
261,2801,2871,2881,3479,3609,3609,3698,3768,3748,3948,3948,3758,4187,4117,4157,2266,2522,2512,2851,2841,2821,2652,2632,2632,2492,2562,2372,1710,1800,1602
271,2811,2911,2881,3479,3629,3658,3748,3818,3778,3968,3968,3798,4167,4147,4157,2288,2542,2532,2871,2821,2841,2681,2612,2652,2472,2592,2392,1710,1803,1583
281,2831,2931,2921,3509,3688,3658,3778,3828,3768,3968,3968,3798,4137,4187,4227,2263,2542,2582,2871,2821,2861,2671,2622,2652,2462,2562,2422,1675,1813,1608
291,2861,2961,2981,3549,3688,3698,3808,3848,3818,4057,4057,3858,4177,4157,4237,2311,2562,2552,2861,2821,2861,2681,2632,2681,2442,2582,2392,1707,1806,1586
301,2911,3000,2971,3569,3708,3708,3818,3858,3858,4047,4047,3838,4187,4187,4237,2317,2582,2602,2901,2871,2891,2691,2652,2681,2492,2592,2412,1694,1787,1589
311,2891,2981,3000,3589,3738,3718,3818,3898,3858,4047,4047,3848,4197,4217,4277,2346,2592,2622,2921,2871,2911,2681,2652,2661,2472,2562,2362,1730,1819,1605
321,2951,3030,3030,3609,3758,3788,3848,3898,3878,4057,4057,3868,4257,4197,4257,2314,2602,2612,2921,2881,2881,2681,2652,2701,2472,2582,2412,1698,1800,1592
331,2991,3040,3030,3639,3818,3748,3868,3918,3898,4107,4107,3908,4227,4237,4297,2368,2642,2622,2971,2891,2911,2701,2671,2691,2502,2602,2412,1714,1813,1596
341,2971,3060,3040,3658,3798,3808,3888,3938,3928,4117,4117,3898,4257,4237,4317,2349,2661,2652,2951,2911,2931,2721,2652,2681,2492,2592,2432,1710,1803,1586
351,3000,3100,3090,3678,3838,3798,3888,3978,3928,4107,4107,3938,4267,4257,4326,2381,2632,2652,2961,2921,2961,2721,2691,2671,2462,2592,2422,1694,1829,1599
361,3030,3110,3120,3688,3828,3848,3938,3948,3978,4127,4127,3928,4277,4257,4326,2368,2681,2661,2971,2911,2921,2721,2681,2711,2492,2602,2432,1714,1797,1583
371,3040,3100,3120,3718,3868,3888,3918,3978,3968,4117,4117,3988,4257,4297,4346,2400,2681,2701,2951,2941,2941,2751,2701,2721,2512,2632,2422,1701,1816,1611
381,3060,3130,3150,3748,3878,3888,3938,4027,3997,4147,4147,3968,4317,4277,4356,2422,2711,2701,3010,2951,2961,2771,2681,2691,2522,2592,2422,1733,1825,1602
391,3060,3150,3150,3728,3918,3898,3978,4017,4007,4177,4177,3978,4307,4297,4366,2384,2711,2652,3000,2921,3010,2751,2741,2721,2502,2622,2422,1694,1800,1608
401,3110,3210,3150,3778,3928,3928,3997,4037,4007,4207,4207,4017,4317,4317,4386,2416,2691,2741,3040,2931,2981,2771,2711,2711,2492,2622,2402,1707,1803,1583
411,3090,3180,3210,3798,3948,3968,4027,4087,4047,4197,4197,4057,4336,4317,4386,2445,2711,2711,3050,2971,3030,2751,2721,2701,2502,2612,2442,1714,1816,1611
421,3120,3210,3210,3838,3978,3978,4027,4097,4067,4227,4227,4047,4356,4326,4396,2451,2721,2741,3020,2951,3010,2781,2741,2741,2522,2632,2442,1701,1809,1605
431,3170,3230,3220,3818,4007,3968,4027,4067,4077,4227,4227,4077,4336,4336,4426,2454,2761,2771,3040,2981,3030,2751,2741,2771,2492,2632,2432,1736,1803,1618
441,3180,3250,3210,3878,3997,3978,4047,4087,4067,4217,4217,4077,4346,4356,4416,2457,2771,2771,3070,2951,3050,2801,2761,2721,2512,2602,2402,1698,1825,1586
451,3210,3280,3230,3858,4027,4017,4077,4127,4107,4287,4287,4107,4376,4376,4396,2464,2771,2791,3070,2991,3000,2781,2741,2771,2512,2622,2472,1726,1832,1618
461,3210,3310,3260,3888,4027,4057,4097,4147,4107,4257,4257,4057,4396,4366,4436,2492,2791,2761,3080,3030,3050,2781,2731,2761,2492,2632,2422,1688,1816,1602
471,3230,3310,3280,3898,4057,4047,4087,4137,4147,4237,4237,4127,4386,4366,4466,2502,2801,2801,3070,3020,3060,2811,2751,2781,2522,2622,2442,1701,1806,1599
481,3260,3349,3310,3928,4087,4057,4097,4147,4137,4287,4287,4157,4376,4406,4446,2496,2821,2821,3100,3040,3080,2781,2751,2751,2542,2622,2472,1710,1806,1615
491,3300,3310,3329,3908,4077,4087,4087,4167,4167,4287,4287,4147,4416,4396,4486,2521,2841,2811,3100,3030,3090,2801,2771,2781,2502,2642,2432,1717,1816,1596
501,3270,3359,3369,3948,4077,4097,4137,4167,4177,4297,4297,4157,4426,4416,4456,2486,2841,2791,3120,3020,3080,2821,2741,2781,2512,2652,2462,1714,1813,1615
511,3280,3359,3329,3997,4137,4117,4157,4197,4217,4287,4287,4187,4436,4456,4466,2502,2831,2871,3120,3060,3120,2821,2781,2801,2532,2622,2462,1723,1816,1605
521,3329,3389,3429,3978,4137,4137,4157,4207,4187,4317,4317,4187,4426,4416,4486,2524,2851,2881,3140,3050,3100,2811,2801,2811,2512,2671,2452,1704,1800,1618
531,3349,3379,3389,3997,4117,4187,4177,4237,4227,4326,4326,4207,4436,4436,4506,2547,2821,2851,3130,3100,3120,2831,2751,2791,2522,2622,2452,1730,1835,1583
541,3329,3419,3399,4007,4197,4167,4167,4227,4237,4317,4317,4187,4426,4436,4456,2544,2901,2871,3140,3070,3150,2861,2791,2791,2512,2632,2442,1701,1803,1611
551,3349,3389,3429,4027,4187,4187,4207,4267,4247,4336,4336,4217,4466,4426,4496,2556,2871,2901,3190,3090,3140,2841,2801,2781,2552,2652,2452,1701,1819,1608
561,3359,3459,3429,4037,4187,4177,4197,4277,4207,4366,4366,4247,4476,4446,4536,2556,2851,2911,3210,3120,3120,2861,2761,2831,2522,2642,2452,1736,1838,1602
571,3409,3419,3469,4067,4207,4167,4197,4267,4247,4386,4386,4217,4476,4456,4536,2569,2891,2851,3170,3110,3150,2871,2791,2811,2532,2671,2452,1704,1835,1592
581,3429,3449,3489,4047,4227,4227,4217,4257,4257,4366,4366,4257,4486,4486,4516,2617,2901,2921,3190,3100,3160,2861,2821,2861,2532,2632,2492,1730,1825,1618
591,3419,3489,3519,4107,4227,4227,4257,4307,4257,4386,4386,4237,4486,4466,4536,2569,2931,2921,3160,3130,3170,2841,2811,2821,2542,2681,2472,1723,1809,1621
601,3429,3499,3479,4087,4247,4247,4247,4317,4247,4376,4376,4257,4506,4466,4566,2601,2931,2921,3240,3110,3160,2871,2781,2851,2532,2661,2452,1669,1819,1615
611,3459,3509,3529,4127,4227,4257,4277,4326,4287,4416,4416,4307,4486,4506,4556,2611,2921,2921,3230,3140,3200,2871,2811,2841,2562,2642,2442,1726,1832,1615
1021,3958,3997,3958,4526,4675,4665,4566,4646,4616,4646,4646,4596,4685,4675,4695,2885,3270,3290,3489,3389,3469,3040,2991,2991,2602,2701,2512,1749,1835,1618
1121,3978,4057,4027,4596,4695,4695,4636,4675,4626,4665,4665,4626,4725,4665,4745,2911,3300,3280,3499,3419,3499,3020,2981,3020,2592,2741,2502,1746,1835,1618
1221,4027,4057,4077,4596,4755,4765,4616,4725,4616,4675,4675,4675,4715,4685,4745,2936,3300,3339,3509,3439,3509,3030,3010,3030,2642,2741,2522,1730,1844,1634
1321,4067,4107,4087,4636,4765,4745,4675,4735,4685,4685,4685,4675,4705,4675,4765,2955,3339,3320,3579,3459,3539,3070,3000,3040,2602,2751,2522,1742,1864,1624
1421,4097,4187,4137,4626,4775,4795,4655,4745,4695,4695,4695,4705,4735,4755,4785,2978,3369,3369,3569,3489,3559,3040,2991,3050,2602,2751,2542,1749,1844,1634
1521,4117,4177,4117,4685,4805,4815,4675,4765,4735,4705,4705,4745,4715,4715,4805,2981,3399,3389,3569,3499,3549,3080,3040,3050,2602,2761,2552,1733,1857,1627
1621,4157,4187,4147,4725,4845,4825,4705,4795,4715,4735,4735,4705,4765,4765,4805,3010,3359,3409,3579,3519,3589,3080,3030,3050,2642,2771,2552,1736,1835,1627
1721,4147,4207,4187,4725,4845,4855,4745,4765,4755,4725,4725,4745,4735,4725,4775,2994,3439,3379,3639,3509,3569,3070,3040,3060,2622,2781,2522,1771,1870,1621
1821,4207,4247,4187,4765,4825,4855,4715,4815,4775,4735,4735,4775,4735,4735,4805,3051,3399,3419,3649,3549,3619,3100,3060,3070,2642,2731,2542,1723,1848,1647
1921,4217,4247,4207,4775,4835,4895,4745,4835,4765,4775,4775,4765,4725,4735,4805,3006,3449,3419,3629,3519,3619,3140,3030,3080,2652,2741,2572,1736,1844,1624
2021,4207,4267,4287,4755,4855,4885,4745,4835,4775,4735,4735,4785,4755,4755,4835,3061,3469,3419,3658,3549,3609,3080,3070,3110,2622,2791,2572,1761,1860,1647
2121,4237,4267,4277,4785,4885,4865,4755,4815,4795,4755,4755,4785,4745,4775,4805,3064,3429,3459,3639,3579,3619,3090,3030,3090,2622,2791,2552,1746,1848,1618
2221,4277,4287,4267,4785,4885,4905,4805,4845,4815,4775,4775,4785,4765,4745,4815,3077,3479,3469,3629,3569,3649,3130,3070,3090,2622,2761,2542,1755,1844,1637
2321,4257,4307,4257,4795,4915,4885,4805,4845,4815,4765,4765,4775,4745,4735,4825,3057,3469,3459,3668,3569,3649,3130,3100,3110,2622,2761,2542,1742,1864,1634
2421,4267,4307,4287,4795,4945,4925,4785,4835,4855,4805,4805,4805,4755,4795,4805,3083,3499,3479,3688,3579,3649,3130,3060,3100,2661,2781,2562,1771,1864,1634
2521,4277,4326,4317,4825,4935,4935,4825,4855,4805,4795,4795,4835,4775,4755,4835,3057,3479,3449,3658,3569,3658,3140,3080,3120,2612,2771,2582,1758,1835,1608
2621,4277,4317,4317,4835,4925,4925,4815,4865,4825,4815,4815,4815,4785,4765,4825,3093,3499,3469,3678,3569,3649,3130,3070,3120,2661,2771,2562,1758,1838,1656
2721,4297,4346,4356,4825,4925,4945,4835,4905,4835,4775,4775,4875,4775,4765,4845,3096,3499,3479,3658,3609,3668,3140,3090,3110,2661,2791,2572,1761,1851,1627
2821,4297,4346,4336,4835,4925,4935,4815,4895,4825,4815,4815,4855,4765,4765,4835,3089,3539,3489,3698,3619,3658,3190,3070,3110,2652,2771,2572,1752,1838,1643
2921,4356,4356,4356,4845,4935,4955,4835,4885,4865,4815,4815,4845,4775,4785,4825,3086,3509,3489,3688,3579,3678,3140,3080,3130,2681,2791,2582,1742,1864,1643
3021,4356,4376,4356,4855,4935,4935,4845,4915,4845,4815,4815,4835,4755,4755,4855,3099,3499,3469,3678,3589,3668,3150,3100,3120,2671,2801,2592,1755,1857,1634
3121,4317,4366,4346,4845,4965,4945,4835,4915,4875,4815,4815,4855,4795,4765,4845,3112,3519,3489,3688,3599,3668,3120,3080,3140,2691,2791,2542,1768,1867,1672
3221,4366,4376,4376,4875,4965,4955,4835,4925,4845,4805,4805,4865,4795,4785,4835,3124,3529,3499,3688,3569,3688,3150,3110,3120,2681,2791,2592,1761,1864,1653
3321,4346,4386,4366,4865,4935,4965,4865,4915,4885,4805,4805,4875,4765,4785,4845,3115,3529,3499,3698,3639,3688,3160,3090,3150,2671,2831,2572,1749,1857,1637
3421,4356,4386,4386,4905,4975,4975,4825,4925,4875,4805,4805,4855,4755,4805,4835,3102,3529,3489,3718,3639,3678,3140,3110,3100,2661,2811,2592,1755,1864,1618
3521,4376,4416,4396,4865,4965,4945,4845,4925,4835,4835,4835,4885,4755,4785,4845,3105,3509,3499,3728,3619,3678,3170,3110,3120,2642,2791,2562,1761,1889,1663
3621,4396,4426,4396,4875,4965,4965,4845,4905,4875,4855,4855,4875,4815,4795,4855,3128,3519,3509,3718,3599,3698,3150,3140,3150,2671,2801,2602,1739,1880,1647
3721,4366,4386,4406,4915,4994,4965,4855,4965,4895,4845,4845,4895,4815,4795,4835,3131,3549,3509,3688,3599,3688,3160,3130,3160,2661,2821,2592,1758,1880,1647
3821,4406,4446,4406,4865,4985,4975,4855,4925,4885,4825,4825,4895,4815,4805,4865,3105,3529,3519,3748,3639,3698,3170,3100,3140,2681,2801,2592,1793,1860,1650
3921,4396,4436,4416,4885,4975,5004,4865,4925,4885,4845,4845,4895,4815,4815,4835,3105,3559,3529,3738,3639,3688,3170,3110,3150,2671,2811,2592,1758,1876,1656
4021,4406,4436,4456,4895,5014,4985,4905,4945,4885,4835,4835,4895,4795,4815,4855,3124,3539,3529,3698,3629,3738,3200,3080,3140,2661,2811,2602,1746,1886,1653
4121,4406,4476,4416,4915,5004,5004,4875,4935,4915,4845,4845,4905,4805,4795,4855,3131,3559,3529,3718,3639,3698,3200,3110,3140,2671,2821,2612,1768,1870,1653
4221,4416,4436,4466,4905,4985,4994,4845,4945,4895,4825,4825,4915,4795,4795,4835,3134,3529,3509,3708,3649,3738,3210,3100,3140,2681,2811,2602,1774,1873,1666
4321,4396,4466,4436,4885,5014,5004,4905,4965,4905,4815,4815,4925,4805,4785,4845,3137,3539,3539,3728,3649,3708,3170,3110,3130,2691,2821,2612,1790,1864,1663
4421,4436,4496,4496,4905,4985,5014,4885,4965,4895,4855,4855,4925,4785,4775,4865,3150,3569,3529,3708,3629,3718,3180,3110,3160,2671,2831,2612,1761,1880,1643
4521,4456,4466,4476,4925,5024,5044,4885,4945,4885,4835,4835,4905,4795,4805,4855,3128,3549,3509,3708,3619,3708,3160,3170,3170,2701,2811,2572,1749,1886,1666
4621,4416,4526,4506,4875,5034,5014,4875,4985,4915,4865,4865,4895,4825,4805,4865,3150,3579,3509,3708,3639,3698,3190,3160,3170,2701,2821,2622,1774,1870,1669
4721,4466,4526,4496,4925,5014,5034,4905,4955,4925,4825,4825,4915,4825,4795,4865,3137,3519,3529,3718,3629,3728,3210,3110,3160,2681,2831,2622,1739,1876,1663
4821,4446,4516,4516,4925,5034,5044,4905,4985,4905,4865,4865,4935,4805,4815,4855,3147,3549,3519,3728,3629,3718,3200,3160,3160,2701,2821,2592,1781,1886,1656
4921,4426,4506,4486,4915,5034,5004,4895,4945,4945,4855,4855,4925,4845,4805,4865,3160,3559,3559,3748,3629,3728,3220,3150,3180,2701,2811,2592,1797,1873,1621
5021,4476,4536,4516,4925,4994,5034,4885,4985,4935,4825,4825,4905,4815,4805,4865,3166,3559,3529,3748,3629,3708,3190,3140,3180,2671,2821,2582,1765,1886,1669
5121,4456,4516,4506,4935,5044,5044,4925,4935,4885,4885,4885,4925,4805,4815,4855,3163,3579,3549,3738,3629,3718,3200,3130,3160,2671,2821,2622,1784,1870,1650
5221,4466,4516,4516,4935,5014,5044,4905,4975,4925,4875,4875,4925,4805,4815,4845,3156,3559,3519,3758,3639,3728,3200,3130,3160,2701,2821,2632,1781,1889,1682
5321,4496,4576,4556,4945,4994,5064,4885,4994,4905,4865,4865,4935,4845,4805,4875,3188,3559,3519,3748,3619,3718,3160,3160,3170,2661,2821,2632,1761,1886,1650
5421,4476,4546,4546,4985,5024,5044,4915,4955,4885,4875,4875,4955,4805,4795,4895,3150,3589,3569,3718,3649,3748,3210,3170,3180,2701,2851,2592,1800,1892,1647
5521,4516,4546,4556,4925,5044,5054,4915,4985,4935,4895,4895,4935,4825,4795,4865,3182,3579,3539,3768,3639,3718,3200,3140,3170,2691,2821,2582,1765,1899,1650
5621,4526,4556,4576,4955,5014,5054,4915,4965,4915,4865,4865,4925,4835,4805,4855,3185,3549,3519,3758,3668,3728,3250,3170,3170,2681,2851,2612,1777,1883,1678
5721,4526,4556,4576,4935,5054,5084,4935,4975,4945,4885,4885,4945,4825,4785,4845,3176,3599,3569,3748,3688,3748,3180,3110,3170,2691,2831,2612,1790,1931,1669
5821,4506,4566,4576,4955,5064,5064,4935,4994,4915,4855,4855,4935,4795,4815,4905,3147,3589,3549,3758,3629,3708,3210,3150,3210,2691,2841,2622,1777,1886,1678
5921,4526,4606,4576,4945,5044,5084,4935,5004,4935,4885,4885,4955,4855,4815,4855,3172,3569,3539,3748,3639,3718,3220,3120,3210,2701,2841,2632,1768,1889,1675
6021,4496,4596,4566,4965,5054,5084,4925,4965,4935,4855,4855,4955,4805,4815,4905,3192,3579,3589,3768,3639,3758,3210,3170,3180,2691,2851,2602,1771,1886,1685
6121,4536,4556,4566,4975,5054,5044,4935,4965,4935,4855,4855,4955,4805,4785,4875,3176,3569,3569,3768,3668,3738,3200,3150,3180,2701,2851,2622,1774,1899,1672
6221,4496,4616,4556,4945,5054,5044,4915,4975,4935,4875,4875,4965,4805,4825,4865,3217,3579,3549,3748,3639,3738,3220,3170,3180,2691,2811,2612,1790,1902,1653
6321,4546,4626,4586,4955,5044,5084,4925,4994,4945,4845,4845,4955,4815,4825,4875,3182,3609,3539,3758,3668,3758,3220,3180,3200,2701,2821,2622,1774,1880,1672
6421,4536,4606,4616,4965,5054,5074,4945,5004,4955,4905,4905,4955,4825,4825,4915,3201,3599,3549,3758,3658,3718,3210,3170,3180,2681,2841,2602,1806,1876,1688
6521,4536,4616,4596,4975,5054,5094,4945,5004,4935,4865,4865,4925,4815,4835,4895,3192,3619,3559,3768,3688,3738,3210,3170,3220,2711,2831,2602,1768,1899,1666
6621,4566,4616,4606,4965,5054,5074,4915,4994,4915,4855,4855,5004,4835,4835,4865,3185,3579,3569,3798,3658,3778,3230,3180,3190,2691,2831,2622,1749,1896,1666
6721,4576,4646,4616,4994,5024,5084,4925,4994,4915,4875,4875,4945,4835,4835,4885,3195,3619,3549,3768,3688,3768,3210,3170,3220,2751,2831,2622,1787,1896,1666
6821,4536,4626,4636,4985,5054,5064,4925,5014,4955,4875,4875,4965,4815,4825,4885,3192,3589,3569,3748,3649,3748,3200,3190,3190,2681,2861,2622,1774,1902,1672
6921,4556,4655,4636,5004,5074,5104,4905,5004,4945,4895,4895,4965,4805,4825,4875,3198,3599,3559,3768,3668,3738,3230,3200,3200,2691,2831,2642,1777,1883,1666
7021,4566,4655,4675,5024,5054,5094,4915,5024,4955,4885,4885,4975,4815,4795,4875,3160,3609,3549,3748,3678,3738,3240,3170,3220,2701,2851,2622,1768,1918,1682
7121,4576,4636,4616,5014,5054,5084,4925,5014,4935,4875,4875,4975,4815,4815,4885,3179,3599,3559,3778,3649,3728,3210,3150,3210,2681,2861,2642,1790,1905,1647
7221,4576,4655,4636,4994,5074,5124,4935,5014,4965,4905,4905,5014,4795,4815,4855,3204,3619,3579,3788,3678,3758,3230,3160,3230,2711,2851,2612,1797,1892,1694
7321,4616,4646,4646,4994,5044,5094,4935,5014,4965,4865,4865,4985,4845,4815,4895,3198,3599,3579,3758,3678,3748,3240,3160,3200,2701,2841,2652,1806,1902,1682
7421,4596,4655,4655,4994,5064,5124,4935,5034,4965,4895,4895,4955,4795,4875,4875,3217,3609,3569,3788,3668,3758,3190,3170,3220,2691,2821,2632,1781,1908,1675
7521,4616,4665,4665,5004,5054,5094,4935,5024,4955,4885,4885,4994,4815,4825,4865,3207,3619,3569,3768,3678,3748,3230,3160,3210,2671,2831,2642,1790,1912,1669
7621,4596,4675,4675,5044,5074,5114,4965,5054,4965,4895,4895,5004,4825,4825,4875,3195,3609,3589,3778,3698,3768,3240,3190,3220,2701,2821,2652,1781,1905,1682
7721,4616,4725,4695,5004,5054,5104,4955,5014,4965,4875,4875,5004,4805,4845,4885,3227,3629,3569,3788,3639,3778,3240,3210,3230,2701,2841,2622,1800,1896,1685
7821,4616,4675,4655,5014,5074,5104,4925,5014,4945,4885,4885,5004,4815,4805,4885,3195,3609,3589,3778,3698,3748,3240,3170,3230,2701,2841,2642,1800,1899,1698
7921,4636,4695,4685,4975,5094,5114,4935,5004,4985,4885,4885,5004,4845,4815,4885,3204,3658,3579,3798,3708,3808,3270,3180,3230,2721,2871,2622,1784,1902,1698
8021,4616,4675,4695,5024,5094,5094,4975,5024,4945,4875,4875,5024,4835,4825,4905,3192,3629,3579,3768,3668,3778,3250,3190,3230,2711,2871,2661,1800,1880,1678
8121,4646,4685,4715,4994,5114,5124,4935,5044,4965,4895,4895,4975,4825,4845,4895,3239,3619,3579,3778,3678,3788,3260,3190,3230,2731,2831,2632,1774,1912,1678
8221,4616,4705,4745,5024,5124,5134,4965,5004,4985,4895,4895,5014,4815,4845,4885,3201,3629,3579,3778,3678,3768,3240,3190,3230,2711,2841,2612,1800,1905,1685
8321,4596,4675,4695,5014,5104,5134,4935,5024,4965,4905,4905,5014,4835,4805,4895,3217,3629,3579,3788,3658,3778,3270,3200,3210,2721,2851,2622,1806,1927,1682
8421,4636,4685,4735,5024,5104,5124,4945,5044,4985,4895,4895,4975,4835,4825,4875,3220,3668,3589,3798,3678,3768,3240,3210,3230,2711,2861,2602,1781,1912,1685
8521,4646,4705,4715,5014,5094,5124,4985,5014,4975,4885,4885,5014,4855,4805,4875,3217,3649,3599,3798,3658,3798,3250,3190,3230,2711,2861,2661,1803,1908,1691
8621,4606,4735,4715,5004,5094,5134,5004,5064,4975,4875,4875,4985,4815,4845,4885,3211,3629,3599,3768,3678,3778,3270,3200,3220,2711,2831,2652,1806,1899,1666
8721,4636,4725,4745,5034,5084,5124,4994,5054,5014,4925,4925,4994,4825,4855,4905,3236,3609,3589,3798,3718,3788,3260,3190,3220,2741,2851,2632,1790,1927,1672
8821,4675,4735,4725,5034,5124,5124,4965,5054,4985,4895,4895,5014,4835,4815,4845,3217,3629,3609,3798,3698,3778,3240,3190,3230,2681,2841,2652,1806,1902,1698
8921,4655,4745,4735,5034,5114,5114,4975,5034,4975,4925,4925,5024,4845,4845,4885,3207,3619,3619,3828,3698,3788,3270,3190,3230,2731,2881,2661,1809,1902,1682
9021,4655,4765,4755,5054,5104,5124,4965,5034,4975,4915,4915,5014,4845,4835,4895,3243,3649,3599,3798,3708,3788,3280,3200,3230,2721,2851,2652,1765,1915,1685
9121,4675,4725,4735,5024,5094,5124,4975,5034,4965,4935,4935,5014,4845,4845,4905,3230,3649,3639,3808,3688,3778,3260,3200,3220,2721,2841,2652,1813,1921,1678
9221,4675,4745,4735,5054,5104,5144,4985,5074,4955,4895,4895,5044,4855,4825,4895,3249,3649,3599,3788,3708,3788,3260,3210,3220,2731,2851,2661,1813,1934,1669
